,0,1,2,3,4,5,exp_stage,cell,Type
47,0.5539132980538141,0.06024954166120939,0.148444693418201,0.0219605215880377,-0.17538276734725566,0.06531594719524816,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_22,1
48,-0.010055895922996957,0.25692257887524844,0.36349673706073604,-0.02554931343954491,0.04920644171100879,0.12574589708520417,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_26,3
49,-0.319206685481438,0.2508327144710766,-0.4695645104592778,-0.08232980845058858,0.5272603489640948,0.041968491814444786,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_30,3
50,0.7246178573553731,-0.047534355652168826,0.12856359588790733,-0.06158907455906414,0.09483274377262273,0.11314678389299564,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_32,1
51,0.35589209102181396,0.10357703995904129,0.019036006000255522,-0.09308871091523047,0.1532784930428607,-0.14314360316257424,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_33,1
52,0.02070533391973782,-0.07338221621058424,0.06946711403808745,-0.0022851862092417756,0.21488353395290247,0.12750377037257637,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_34,3
53,-0.7145414772157116,0.1645891130358603,0.18728923881918133,-0.23798310585011506,-0.13674301831649668,-0.0498989532434712,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_35,0
54,0.03548581364499183,0.10153131093060545,0.19713477178149538,0.06379694369518665,0.04763331742784048,0.07308940559185076,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_38,3
55,0.4445096157698896,-0.04771086898728887,0.030091432999112447,-0.08484324252880598,0.10666817266039627,-0.09172952960331048,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_59,1
56,-0.159823404692455,-0.2404111777374611,0.24347221846221792,-0.19683279734900105,-0.011010121122251469,-0.12506275657513308,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_62,2
57,0.2463096285506848,0.56966982635757,-0.28033844507167244,0.411896337289746,-0.007767571288983466,-0.07253171679699376,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_63,3
58,0.43159797618830126,-0.19500758796885176,-0.026701906984791527,-0.18175522479521108,0.043930212992070845,-0.11767051083114101,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_67,1
59,0.4087117596235472,-0.13815395057702737,-0.1878864437252141,0.0017150284059052247,0.10419345475232097,-0.12326607866422712,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_68,1
60,0.2041548277565384,0.06781359636149602,-0.2893896676377536,-0.20763926481341702,0.021985713892744733,0.04585320955224317,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_71,1
61,0.12342461719366865,0.17039487059524383,-0.28805850233012004,0.10138029523438334,-0.14160323089365404,0.06186411742271289,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_72,3
62,0.1763155625013028,0.10618079194910812,-0.3576328657027392,-0.09808252261082047,-0.03889399364208628,0.0723333719445648,T47D_none,cancer_cancer20220309_slip3_area1_long_acq_cancer20220309_slip3_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_73,1
63,0.3537376727552598,0.12577217075417338,-0.0015948029208087131,-0.18679348792470107,0.2036056345109524,-0.025744302103632665,T47D_none,cancer_cancer20220309_slip3_area2_long_acq_cancer20220309_slip3_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_6,1
64,0.33450052270847247,-0.04380010862217263,0.22795878329233518,-0.037623722449465054,-0.22133762766352857,-0.03054950280996031,T47D_none,cancer_cancer20220309_slip3_area2_long_acq_cancer20220309_slip3_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_11,1
65,-0.47537230707516126,0.06151063996037758,0.24298796821150284,-0.39901434896050864,0.2093599421998495,0.1034004342702726,T47D_none,cancer_cancer20220309_slip3_area2_long_acq_cancer20220309_slip3_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_16,0
66,0.5145382201034963,0.2482725230778765,-0.38876599576095694,-0.14049671128422994,0.09608545664387572,0.26582777067540414,T47D_none,cancer_cancer20220309_slip3_area2_long_acq_cancer20220309_slip3_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_26,1
67,-0.2257208861643064,0.10227956406311453,0.2637199207091568,-0.40242967053307854,-0.1015285455108617,-0.078188615945023,T47D_none,cancer_cancer20220309_slip3_area2_long_acq_cancer20220309_slip3_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_34,0
68,-0.34052338683707883,0.33093007072573943,0.15896181764953324,-0.08655540241282646,0.30609035852339195,0.097433104191,T47D_none,cancer_cancer20220309_slip3_area2_long_acq_cancer20220309_slip3_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_35,3
69,0.6922830904385368,0.15683475200304348,-0.057371527842822644,-0.05549981857301644,-0.07855410065897901,0.12098428881704705,T47D_none,cancer_cancer20220309_slip3_area3_long_acq_cancer20220309_slip3_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_3,1
70,0.15487933485845304,-0.4332328365166954,0.6273713792490738,0.16838891206824838,0.2078526775503039,-0.13818328076296524,T47D_none,cancer_cancer20220309_slip3_area3_long_acq_cancer20220309_slip3_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_13,1
71,0.6601640460411522,-0.16371611950546106,0.13979738659855118,-0.11333003667586836,0.16027792328528787,0.22315897239509352,T47D_none,cancer_cancer20220309_slip3_area3_long_acq_cancer20220309_slip3_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_22,1
72,0.4642981656244293,0.2331468231170814,-0.005444394407624078,-0.19098546165320898,0.2611257642407424,0.09005165573695248,T47D_none,cancer_cancer20220309_slip3_area3_long_acq_cancer20220309_slip3_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_35,1
73,0.3109603518617621,0.06151886879751745,0.030380115670187908,0.04718962840359519,-0.0007879926953676483,-0.2208648894298119,T47D_none,cancer_cancer20220309_slip3_area4_long_acq_cancer20220309_slip3_area4_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_23,1
74,0.2236556797237236,-0.4971891783245855,-0.33130311871339085,0.2059428735095768,0.1562193875697406,-0.3941419710808459,T47D_none,cancer_cancer20220310_slip1_area1_long_acq_cancer20220310_slip1_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_15,1
75,0.25188662788020594,-0.018433139394949904,-0.5153399650748278,0.15685712970433033,-0.1992545806429258,-0.026893693453291092,T47D_none,cancer_cancer20220310_slip1_area1_long_acq_cancer20220310_slip1_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_32,1
76,-0.204912691028491,0.09236605245772007,0.07432337793124917,-0.38882992391941046,-0.1035416058473174,-0.06841801608238555,T47D_none,cancer_cancer20220310_slip1_area1_long_acq_cancer20220310_slip1_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_35,0
77,0.08428276827883376,-0.060937997990805445,-0.5481042718447193,0.018149403741086294,0.2203835535738592,0.2759620012045762,T47D_none,cancer_cancer20220310_slip1_area1_long_acq_cancer20220310_slip1_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_36,1
78,-0.1370456459442988,0.023412739481287092,-0.12259095363494732,-0.43655484037995623,0.19652441081586933,0.06423216347316595,T47D_none,cancer_cancer20220310_slip1_area1_long_acq_cancer20220310_slip1_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_40,0
79,0.2357411827581208,-0.2176381209156332,-0.5593031738241888,0.2102046045027415,0.16111127454405982,-0.32716565487959365,T47D_none,cancer_cancer20220310_slip1_area1_long_acq_cancer20220310_slip1_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_43,1
80,0.6886813546185829,0.22959397032349366,-0.15729784200853725,0.05662998728180995,-0.2684472520420235,0.07462164285281374,T47D_none,cancer_cancer20220310_slip1_area2_long_acq_cancer20220310_slip1_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_2,1
81,0.608203283650966,-0.5527640938399693,0.5129477728962758,-0.023510125773185793,0.37080028201094284,-0.14210209552623151,T47D_none,cancer_cancer20220310_slip1_area2_long_acq_cancer20220310_slip1_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_6,1
82,0.5438396932901579,-0.14077786656571734,0.07700021141335821,-0.0804715537384294,-0.014886104757301991,0.05947969065722713,T47D_none,cancer_cancer20220310_slip1_area2_long_acq_cancer20220310_slip1_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_11,1
83,0.24774773580589182,-0.0456592696285488,0.5786100143150779,0.1554956111454422,-0.15337320449776687,-0.13488350500531393,T47D_none,cancer_cancer20220310_slip1_area3_long_acq_cancer20220310_slip1_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_19,1
84,0.5817991331480947,-0.47926356998321523,0.0055763406764387045,-0.08721450274013691,-0.07401317057467463,0.47592469324634956,T47D_none,cancer_cancer20220310_slip4_area1_long_acq_cancer20220310_slip4_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_54,1
85,0.4339626043354071,0.3054804377442699,0.35730200399198236,0.05485987484030977,0.058385161393164214,0.14564070724098374,T47D_none,cancer_cancer20220310_slip4_area2_long_acq_cancer20220310_slip4_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_29,3
86,0.4789330631904685,-0.18167466624855277,0.4605928222087414,-0.03732232429026051,0.3868809651385466,-0.27893386364707506,T47D_none,cancer_cancer20220310_slip4_area2_long_acq_cancer20220310_slip4_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_30,1
87,1.0185527559262633,-0.33170276568181395,-0.009827765517068054,-0.26591034840626127,-0.08758648299591983,-0.020384505865418134,T47D_none,cancer_cancer20220310_slip4_area2_long_acq_cancer20220310_slip4_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_43,1
88,0.6831189629484073,-0.046240802364857725,0.39124493939580324,-0.15115932859720005,-0.1282090634820235,0.02029087557932851,T47D_none,cancer_cancer20220310_slip4_area2_long_acq_cancer20220310_slip4_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_45,1
89,0.6002269012403261,0.17135203446846217,0.38177593870281706,-0.12140310009403237,0.09510672452597313,0.23685762741862812,T47D_none,cancer_cancer20220310_slip4_area2_long_acq_cancer20220310_slip4_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_57,1
90,-0.13489029478779513,0.38874223560625193,0.22491717933918715,0.16868497305761548,0.015348532683678051,-0.11671700067174327,T47D_none,cancer_cancer20220310_slip4_area2_long_acq_cancer20220310_slip4_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_63,3
91,0.13377621364969017,0.44214613498935407,0.2512069842834464,0.045194088190112086,0.07156611547653113,0.05299124635203423,T47D_none,cancer_cancer20220310_slip4_area3_long_acq_cancer20220310_slip4_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_52,3
92,0.2909920772860561,0.38108995218452046,-0.24788881618791572,0.05432033322802783,-0.18999198822136243,-0.13185249756145961,T47D_none,cancer_cancer20220310_slip4_area3_long_acq_cancer20220310_slip4_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_68,3
93,0.799788043008311,-0.7054007896462231,0.028248819414082058,-0.014229106384237356,0.1776163840015453,-0.37212067802926263,T47D_none,cancer_cancer20220310_slip4_area3_long_acq_cancer20220310_slip4_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_70,1
94,0.40919564882573506,0.3100582289175109,-0.32135447519179694,0.16316737803120787,-0.16528472214756804,0.01783622640308734,T47D_none,cancer_cancer20220310_slip4_area3_long_acq_cancer20220310_slip4_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_74,3
95,-1.0082409072148757,0.3423618283296383,0.027210318634060544,-0.2454912639273484,-0.07726133053201138,-0.03948566648618854,T47D_none,cancer_cancer20220310_slip4_area3_long_acq_cancer20220310_slip4_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_75,0
96,0.7177249612603868,0.13130221839819825,-0.21397215799074998,-0.15885886480485598,0.20539039969831877,0.2671704102422581,T47D_none,cancer_cancer20220310_slip4_area3_long_acq_cancer20220310_slip4_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_76,1
97,0.8381217309630646,-0.7742844292121757,0.10456730178777515,-0.103499793029337,0.0443223758374731,-0.38048836645380996,T47D_none,cancer_cancer20220310_slip4_area4_long_acq_cancer20220310_slip4_area4_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,1
98,0.879654051327119,-0.7801090537009274,0.05967938202031238,-0.010726706089892854,0.0060553932183573,-0.33511474910272093,T47D_none,cancer_cancer20220310_slip4_area4_long_acq_cancer20220310_slip4_area4_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_20,1
99,0.2779066613123529,0.5727741582161511,-0.17211409673106584,0.39642111847766665,-0.05501800728702689,-0.17700473459742985,T47D_none,cancer_cancer20220310_slip4_area4_long_acq_cancer20220310_slip4_area4_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_33,3
100,0.7993363519008693,0.14202344942517212,0.02186070572848604,-0.17070566315731053,0.12412783435316356,0.2349896214136259,T47D_none,cancer_cancer20220310_slip7_area1_long_acq_cancer20220310_slip7_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_13,1
101,0.5194926401668188,-0.018161209596377518,0.3759520401991063,-0.12306186037384531,0.14738775000856116,-0.11884389539299096,T47D_none,cancer_cancer20220310_slip7_area1_long_acq_cancer20220310_slip7_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_16,1
102,0.009715388874935664,-0.19311111272016265,0.4847525601721669,-0.33169607719262517,-0.1899952341370766,-0.11341656846016253,T47D_none,cancer_cancer20220310_slip7_area1_long_acq_cancer20220310_slip7_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_17,1
103,0.02117947849838025,0.4940554557714761,-0.2294152070297658,0.22666621813282808,-0.11977576272823351,0.03064755649006274,T47D_none,cancer_cancer20220310_slip7_area1_long_acq_cancer20220310_slip7_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_26,3
104,0.38421688777110824,-0.018660847241448855,-0.15412282166903016,-0.26857151308800536,0.2859141760362415,-0.09300694204619599,T47D_none,cancer_cancer20220310_slip7_area1_long_acq_cancer20220310_slip7_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_27,1
105,0.3321486305334785,0.1916962715906495,0.35545722727638734,-0.09735550824589467,0.027455802888231365,-0.11304509979891209,T47D_none,cancer_cancer20220310_slip7_area1_long_acq_cancer20220310_slip7_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_29,1
