,Type,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,exp_stage,cell
205,3,0.5171828837502671,0.5838807034214659,0.5810765776311961,0.615333071463815,0.4773021264143875,0.40218696250026753,0.6385912922264658,0.5878974805946979,0.6988384401618366,0.6123198818983625,0.5221903754615935,0.7953030715207424,0.45335107813004893,0.37593044149566723,0.5166134463985796,0.6364844559203602,0.5342878832835557,0.399073424298901,0.7138286137396819,0.6164875069762437,0.5699315983405451,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_46
206,1,0.6954473127813101,0.48349454433599437,0.5145475177150187,0.3578433672566145,0.44521280581711753,0.44887253890506373,0.7438053577537258,0.5084535580518583,0.6010466819107413,0.5465243644041626,0.4718923083920695,0.8146979721645532,0.26669236565692134,0.4037836666612259,0.3577257538250552,0.48790259355532795,0.6702262356426117,0.399073424298901,0.8995326649176957,0.6726771353142114,0.717238597014572,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_49
207,0,0.5889691331811078,0.34087981797619626,0.743253430554708,0.8483846283408834,0.703207109052255,0.41165789242030404,0.4424297876364821,0.701849650978777,0.5810596552472023,0.8338513074661317,0.6312176800971864,0.8112724395782296,0.4919342462695755,0.34894756402472094,0.5377448917967013,0.5496995418701426,0.32971481153118853,0.9749000024266486,0.7138286137396819,0.4346043920163515,0.4003726550388458,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_50
208,0,0.5264786173635303,0.5589968998168691,0.6838194690908328,0.8455819306305692,0.5950137100817745,0.4500858788726144,0.5560917325864794,0.5043924736879382,0.6574329424940673,0.8221340481439815,0.5970322239470354,0.8137136448030697,0.6247407437132713,0.5201900323406192,0.6312087175327545,0.5972823821702341,0.44833704679101793,0.9749000024266486,0.7138286137396819,0.470998754879973,0.49790519560842217,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_53
209,3,0.7058891644626817,0.52966087526003,0.595724968451546,0.8293310423078883,0.5499785418224392,0.3994977341727022,0.6827547399703535,0.6223405033039731,0.4759420841982306,0.7722652577351865,0.5390465187167685,0.8242985838572054,0.5716734387443823,0.5201900323406192,0.5462243605577997,0.5496995418701426,0.5073849985677612,0.4564603463150889,0.5105656410359205,0.558009219027594,0.5828594664256016,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_54
210,0,0.6458462830990699,0.7604338854135775,0.629767469992655,0.8230336794209374,0.6222821992783406,0.4665303080385802,0.4570001061033483,0.5788700570552845,0.42169040370077127,0.7813995301556527,0.5931615008421794,0.8349868258385645,0.27819975391897667,0.47815087820801283,0.6488617260792819,0.6852999086554905,0.3760968219101817,0.9388092613889807,0.5879934756977288,0.5137454125635426,0.44163037054860765,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_56
211,0,0.6036324274845332,0.6747977295048095,0.6637404715763258,0.8490785407710055,0.680229679518138,0.4101470109376836,0.44687513699096737,0.57313450390051,0.4771352570737615,0.8244715428404334,0.6508914938260483,0.8383346844446449,0.3852768490828644,0.5491130642166633,0.6490454341461447,0.6364844559203602,0.38327928862162564,0.9572626353377056,0.5879934756977288,0.4865001840769103,0.38015348439625407,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_58
212,1,0.6288729010540015,0.38628914650994794,0.5098565242093939,0.609480816686325,0.5485434854573861,0.3709353313013142,0.6162676780181529,0.4456283036776064,0.7097579927605429,0.7968796879668751,0.5076971285047778,0.8446728613351443,0.5385722745851318,0.6815838250448222,0.5270553496532406,0.61771690687166,0.47700285754119676,0.4564603463150889,0.43834965755898225,0.6303912907342438,0.5906821298169802,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_59
213,3,0.5630143725361464,0.6076443301677572,0.5537196435236351,0.5644288826566488,0.6354826838215555,0.327948486622074,0.5195492910264357,0.5382979354371175,0.471635931146852,0.5066343688527806,0.5678574206766582,0.8022258426401088,0.513499647620596,0.5416567581793348,0.677701134314766,0.5972823821702341,0.4808571520348379,0.4564603463150889,0.6705967748418274,0.593586838353145,0.5312972655997408,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_62
214,1,0.6645759045216136,0.44187372777512723,0.5848005940557474,0.788614841247534,0.519204613652053,0.4054338290945728,0.6974546479332706,0.43592693502061897,0.7734079585128755,0.6175118722671963,0.5149977116285588,0.8222371346084126,0.6824743158060079,0.5956233785157488,0.42306284850645637,0.5747933976611477,0.5057062217658359,0.5012811020556647,0.5879934756977288,0.6091498675933749,0.5961132746636947,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_65
215,0,0.5179043875179286,0.5266302189053983,0.669588949306218,0.6509572782423543,0.6295366046329406,0.44581713960389113,0.5462934754524771,0.6583565069165638,0.3690002392518251,0.7918477981775371,0.5736969068836802,0.8269087934305608,0.6909563025358412,0.5926687713024965,0.6212281648759439,0.7132280223770225,0.42864600883652293,0.9481435631383106,0.6705967748418274,0.4865001840769103,0.5049944435850635,BT474_none,cancer_cancer20220309_slip2_area1_long_acq_cancer20220309_slip2_area1_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_67
216,1,0.7921947635551174,0.7121013876862573,0.50023756108037,0.4913498291029935,0.5789825849016053,0.40840539713438406,0.6645213554848146,0.44403017032085956,0.547634625491557,0.40667545437499564,0.4957169178082925,0.7912268032758965,0.6496247335408373,0.5306199321333618,0.4444676166649094,0.61771690687166,0.5695701859076936,0.5385973428622188,0.7138286137396819,0.6833303601294176,0.6501500528575961,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_17
217,1,0.4065889192171873,0.3745898766941268,0.47994946474180944,0.5274698379494498,0.4743624656671992,0.374475958443508,0.7013623443078725,0.523000061082638,0.3683844264448112,0.4748631622070595,0.49360547649914255,0.817679340931747,0.5184029045753107,0.4062051869722011,0.4255908135926484,0.5747933976611477,0.541731662664192,0.399073424298901,0.6705967748418274,0.6934754001587867,0.6542111888362305,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_23
218,0,0.7756039544945358,0.6908389253912441,0.7550827564878095,0.8898611270136713,0.7556606312694519,0.4016233831586009,0.307534547898194,0.6171218252510332,0.4728870010211971,0.8873310100743601,0.707220655428894,0.7939383542635181,0.43839366430775584,0.6794528466872924,0.7730805406475314,0.521177086513039,0.24921682757593888,0.9834385149319365,0.6286503544551977,0.4346043920163515,0.2824020878046455,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_28
219,3,0.5666570499973098,0.2423060332804442,0.6097535610783877,0.5798317239257809,0.5096693454916092,0.427730887865039,0.6141389594734648,0.5382979354371175,0.5524104023591176,0.5805450073890264,0.5608181424282501,0.8196917884845083,0.39036061715636317,0.2739654719651148,0.5334144058696744,0.61771690687166,0.5323098567260784,0.3147964637683749,0.6705967748418274,0.5137454125635426,0.5510224707813669,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_31
220,3,0.6633820986418894,0.449509664914463,0.6810163108443363,0.5684371149082419,0.6103461879896213,0.4335757918147609,0.4890102322308656,0.5281626965389232,0.7484526007608644,0.6542983908890145,0.5628389937361078,0.788984312174743,0.39902510270031233,0.46527706229855503,0.5979775061446306,0.7502054434099487,0.40617938393672604,0.399073424298901,0.8511975691707441,0.470998754879973,0.47274824259977677,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_36
221,1,0.5076229682758968,0.5559084384333794,0.5696395992267689,0.615333071463815,0.47430922128038644,0.4318632087370652,0.7029300303402365,0.5469691326853483,0.6420044378079606,0.6166572860540678,0.5207432325168274,0.7801499858794296,0.48972275245307506,0.5051477938234192,0.46369043110384356,0.5972823821702341,0.5288502719514595,0.4564603463150889,0.6286503544551977,0.6235611919944646,0.6166108674146724,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_38
222,3,0.4181090360500186,0.37652057876584455,0.7733356043297853,0.7197208342616561,0.5409141725612165,0.3863402955756895,0.6091934848366157,0.4503793589698367,0.7324205766952006,0.9892490015214924,0.5302078171412064,0.756189345062175,0.5317903953876242,0.650258589011271,0.48800969537730254,0.5496995418701426,0.5640914296546895,0.3147964637683749,0.5486304203629706,0.38667295086811015,0.5367040939296122,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_41
223,1,0.4021849030891679,0.748265583613168,0.5992876170630925,0.6033888805265166,0.46527846040288445,0.4738933285414131,0.7219488267711137,0.39402755999200145,0.7377321890890012,0.5412162204223274,0.49915295410373617,0.7655062046723118,0.4448892785996126,0.5280641491739173,0.4492825566904519,0.7723110839324216,0.6732918116765136,0.399073424298901,1.0,0.6556081437313488,0.6867696287748675,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_42
224,1,0.4556045648785262,0.4690766051514996,0.5734974009531504,0.5937527014281457,0.460748570239189,0.4301503495576535,0.6720734483034594,0.5719784850746562,0.40194356825842525,0.5148349219219825,0.5034086255512067,0.8494662106626241,0.35226009193427366,0.4190270409425756,0.45506334984816954,0.5496995418701426,0.5519072002683904,0.399073424298901,0.6286503544551977,0.593586838353145,0.6303679990135428,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_45
225,1,0.84030077619748,0.7717779922235258,0.4636761916274801,0.6064661114363636,0.5215155657452804,0.3869169780886954,0.636404736363893,0.3152410570196109,0.6812446616792265,0.5867848418656284,0.48247937311887357,0.7841005361781894,0.6471746018089964,0.5432401987089023,0.5225249821868694,0.5972823821702341,0.5850475612112711,0.5385973428622188,0.8041327837207297,0.7169329172604961,0.6193521931034248,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_50
226,1,0.39362410079294885,0.37836494983712676,0.4075600215226619,0.6439934575773543,0.40002615869892744,0.38695599775933087,0.782185590379719,0.4891295106161977,0.3690002392518251,0.4979676166866571,0.4941368287880017,0.8263836797176067,0.5450476882858741,0.37871843766707325,0.37610714759647834,0.5972823821702341,0.678546593660519,0.399073424298901,0.5879934756977288,0.738134758411052,0.748673773298325,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_61
227,0,0.520540753295264,0.5486367705313786,0.7235803551078431,0.924656720746672,0.7008826543993062,0.4137879129588946,0.23573598170911092,0.6735720624069161,0.5355268167051792,0.822720839945093,0.6755115183135258,0.8031624648968201,0.4271069283824499,0.08518225462226992,0.7444930277284503,0.5747933976611477,0.2344458974057283,0.9749000024266486,0.7138286137396819,0.470998754879973,0.24982272279985063,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_65
228,3,0.5180619651763535,0.54885382146574,0.7159461052722533,0.9068017132470803,0.6004429786446207,0.40032352185627673,0.4604131763986833,0.6856145685628638,0.5545092258022559,0.849404576483792,0.6412041772639065,0.8098206223343467,0.6615693722781826,0.5770734088645548,0.6834104663569112,0.6364844559203602,0.35195003838824246,0.399073424298901,0.6705967748418274,0.4865001840769103,0.3869761374328651,BT474_none,cancer_cancer20220309_slip2_area2_long_acq_cancer20220309_slip2_area2_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_82
229,1,0.35661833963605294,0.2465969710210687,0.5577760827671538,0.3925816903239109,0.552436219060688,0.39838758333091984,0.7628137131523649,0.5084535580518583,0.6639144066472715,0.35285880863137875,0.512699398821439,0.8284936739207238,0.47552727059216493,0.42407019549838965,0.3817107258682718,0.5496995418701426,0.6600295762955302,0.3147964637683749,0.8041327837207297,0.593586838353145,0.6585073692803407,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_7
230,1,0.7963099798537258,0.6602244906808847,0.45224238746828926,0.498080660279303,0.43459247326733763,0.34855770212345405,0.8106242758989685,0.4121457814587157,0.5367242654092137,0.5241322574785016,0.5036690721877967,0.8338865559445832,0.4937429768318937,0.3939901390230284,0.3921237497287874,0.5972823821702341,0.6633970217609195,0.5385973428622188,0.6286503544551977,0.757515585740754,0.6931373225835675,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_19
231,1,0.740544246665449,0.47585165334228885,0.45224238746828926,0.4310143276438868,0.3250552859001047,0.983694715908458,0.7029300303402365,0.5016616075509979,0.323217944927392,0.48297070628585603,0.26134496580888755,0.8026937270474044,0.6451158380984705,0.7687408896320692,0.3702164155145028,0.521177086513039,0.6614953700767847,0.4564603463150889,0.7583418958191748,0.7499594062361561,0.7273394862574225,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_20
232,1,0.6991750873281907,0.39459404417845445,0.5237081704143838,0.5471612330262854,0.3211871461462159,0.7747836236562229,0.6789254277109846,0.4391911305625892,0.5542383481309918,0.43140280182073976,0.2847770513268919,0.8137136448030697,0.5508198370159452,0.2428476024406656,0.5129202123180923,0.48790259355532795,0.6320706485448768,0.399073424298901,0.7583418958191748,0.6671413798357826,0.6690924116427794,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_32
233,0,0.755122426187532,0.3053015722251592,0.7527439233183517,0.9384242511106174,0.7685124433650635,0.4119302935689688,0.2302711770782796,0.7036236528813069,0.5542383481309918,0.8653657477994192,0.6837360542545933,0.8151918732695418,0.4277686057870208,0.31256174498829725,0.7772469734004899,0.6538689657819412,0.19054469375172534,0.9834385149319365,0.7138286137396819,0.4346043920163515,0.23684419428539716,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_33
234,3,0.5466368834692734,0.6132311239596371,0.766583551958155,0.9560225549805162,0.6128588169498478,0.53124638295205,0.2574712377229237,0.7036236528813069,0.48843421245223995,0.9099135842059927,0.36916901750717845,0.7732109730930523,0.4157929586377077,0.47943256548009194,0.7991727984815706,0.521177086513039,0.26798659045240614,0.3147964637683749,0.8041327837207297,0.35491290587372015,0.3088737422057387,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_54
235,1,0.6790202777028165,0.4140170664450469,0.36102453057783945,0.609480816686325,0.37667896698742875,0.5480941049754164,0.777943155077168,0.3864759889902689,0.4937160166921829,0.5908192216734118,0.46396982430304956,0.8629547875685875,0.5811833289556109,0.472561531547228,0.453788882731062,0.6538689657819412,0.632353923869529,0.399073424298901,0.5105656410359205,0.7648319735709166,0.6992674805764865,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_58
236,0,0.3445453134855345,0.26938987753612564,0.6199059709651511,0.7943733989790586,0.5481683405746514,0.39386183920320383,0.4249805297489473,0.5626197856512674,0.4306423940940769,0.8276441892782033,0.48506937477568957,0.8333392426890218,0.6845225667956342,0.5961327497194522,0.6830925423665665,0.7132280223770225,0.37207717480781743,0.9661779397703965,0.6705967748418274,0.5006720219209065,0.43528997540956704,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_60
237,1,0.7688340939720294,0.6456302108884255,0.6097535610783877,0.46882627419695544,0.5232961872882742,0.5324960079205421,0.7100172972866661,0.4488028083320005,0.7484526007608644,0.5684584254764988,0.4584415323091323,0.7921280840461893,0.4283284138638537,0.5678938658919762,0.4608266334774821,0.6538689657819412,0.5271454453909312,0.399073424298901,0.8511975691707441,0.6091498675933749,0.6433472189611755,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_62
238,0,0.5451738055004753,0.2498214997984629,0.8158262543029269,0.9548453602031302,0.7497721391131953,0.42387375306499475,0.3008546248528754,0.7486746524716144,0.6030234829225936,0.891433332731764,0.6897975343676868,0.7912268032758965,0.4950489068845021,0.5489598826929871,0.7810708892838623,0.6852999086554905,0.2685451483921589,0.9918024224221461,0.7583418958191748,0.38667295086811015,0.28130183435408496,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_64
239,0,0.3239182485479961,0.1540821024845218,0.7527439233183517,0.947628069134145,0.814837852378254,0.41455692241356634,0.2709869225621221,0.5945524553033439,0.5693794644666172,0.8658462824197642,0.6602562427026747,0.7994358748795343,0.542657586678063,0.42623100382076196,0.8242208206283358,0.6996452607294283,0.21068802631596206,0.9661779397703965,0.7138286137396819,0.4125785948427627,0.25808299454940264,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_67
240,0,0.5403790354059137,0.5609754545616027,0.7285895836781966,0.9132690997634494,0.6846501230800381,0.4069401874768125,0.4132884027454531,0.5542632280745718,0.6817966998741236,0.8998331875884547,0.6144604432250579,0.8103035166999819,0.44600483940513425,0.24880836038190746,0.6807994570369711,0.61771690687166,0.37560386810106094,0.9749000024266486,0.7138286137396819,0.4346043920163515,0.39603662953412344,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_68
241,1,0.4010863408350869,0.3599684956590631,0.4953026770170076,0.6439934575773543,0.529339497662729,0.4538227234483325,0.667534481933561,0.679164524453242,0.6069700544907783,0.6428635096084796,0.48886730494795216,0.8156869519885996,0.8149115247777383,0.6036699459584541,0.5002258016599456,0.6700852125595133,0.5741438052909626,0.5012811020556647,0.6286503544551977,0.6303912907342438,0.573746340578837,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_78
242,3,0.5375403097009845,0.6128019947100716,0.528183506857981,0.7075009537940224,0.46918860345407365,0.4576085214793941,0.6063809989264366,0.5811438795703401,0.764747058290839,0.8547713981937399,0.539946402789286,0.8017588011087633,0.4576018642996963,0.28698651154240007,0.49465212377570045,0.7384411523906682,0.5093452585976073,0.4564603463150889,0.7138286137396819,0.6369958290512374,0.5710431201274524,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_84
243,3,0.5064160081987625,0.5218732935456324,0.7480261011137905,0.631633215593616,0.5593158646178281,0.4197409787529599,0.5495449941911881,0.5742875252010008,0.5314592748525403,0.8412313469452342,0.5627015364556607,0.7957593601411855,0.43077043438147744,0.22598732654755516,0.5594696313507737,0.521177086513039,0.5012012580776498,0.3147964637683749,0.8041327837207297,0.4538509091060213,0.5132793013853589,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_85
244,3,0.6355067255746154,0.7447638482958467,0.6838194690908328,0.5164628074240473,0.5775576506575782,0.41550561925082363,0.5404772745194623,0.7210539444519262,0.7484526007608644,0.6486720915877049,0.5527319390550083,0.7925796753677287,0.6507515113396403,0.5849235913649165,0.6420926445932253,0.5747933976611477,0.4376865888393855,0.3147964637683749,0.7583418958191748,0.470998754879973,0.47600900067620866,BT474_none,cancer_cancer20220309_slip2_area3_long_acq_cancer20220309_slip2_area3_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_94
245,0,0.6324472628571363,0.36890862226276966,0.7002172053027822,0.8156702658175939,0.5474150773871549,0.4202978236557199,0.493202146467028,0.5518456458520786,0.5510288057920752,0.8537592905971424,0.5442534274566765,0.8253380995403827,0.3978981591291504,0.5221333215439176,0.6119346729635335,0.6538689657819412,0.4375052352757842,0.9749000024266486,0.5879934756977288,0.5006720219209065,0.44258165740762434,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_2
246,3,0.5165062026785514,0.548612521703808,0.669588949306218,0.4310143276438868,0.5262159348020836,0.4045475741779406,0.6385912922264658,0.5281626965389232,0.49877443196973925,0.6242013755367535,0.5632060624591589,0.8181805329717049,0.6297050034200821,0.4532656947739161,0.5083273023051408,0.5496995418701426,0.49839436117878344,0.0,0.6705967748418274,0.525894506848204,0.5621099023757994,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_3
247,1,0.5367755438755469,0.5970625489521811,0.4277127006236623,0.5106082336626008,0.4495352907368866,0.47883269234987946,0.6951179137738931,0.4050220399142681,0.5210175147672302,0.5083099876787596,0.46234576731635924,0.8055193340911622,0.940671216094259,0.569016043862581,0.4621637667531412,0.5972823821702341,0.6576002892422865,0.399073424298901,0.5879934756977288,0.768405440801716,0.7253552312376078,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_10
248,3,0.7871991629278529,0.6639861008518504,0.632993531026372,0.6576201841584177,0.5503550814629113,0.39481280678084496,0.5973079076165191,0.5626197856512674,0.7997254082207331,0.5478242984208035,0.5075065770268042,0.7894316186360306,0.3961559468097634,0.4596831781526962,0.6375876676831815,0.6364844559203602,0.5360172343673435,0.4564603463150889,0.9491345973911043,0.525894506848204,0.514380097818501,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_14
249,1,0.5920767034418312,0.7049561365907258,0.44632999238560134,0.6554309430615041,0.4729899778185085,0.3686851064787652,0.6990157537079278,0.3025642630966914,0.5805479240332716,0.5132294977640943,0.5305132448736274,0.8232649786715722,0.5568846075464716,0.49593174738441914,0.5166459754432147,0.61771690687166,0.6174994900335495,0.4564603463150889,0.5105656410359205,0.7078501915778974,0.6273557618668426,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_23
250,3,0.5683858283848717,0.6596026840093965,0.6424980604026334,0.5761326599187955,0.4525485885869791,0.3514279764224969,0.6982348722726524,0.6043583756772535,0.7853527268348721,0.599558559245841,0.49674364163075013,0.796674065602822,0.31487889479324827,0.23332229134432314,0.4112756192538436,0.5747933976611477,0.5705339060934319,0.3147964637683749,0.8995326649176957,0.5137454125635426,0.6334410201779377,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_31
251,3,0.44735970968670336,0.4412869558285899,0.632993531026372,0.7836645798842651,0.5068492329118275,0.4319969853758202,0.5424108006963735,0.46274607443724636,0.5494210411403131,0.7911675236007715,0.5319381003386745,0.8284936739207238,0.6042062895567866,0.6385701263426703,0.47246800834580305,0.521177086513039,0.46069960859224257,0.3147964637683749,0.6286503544551977,0.525894506848204,0.5330568202519688,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_33
252,0,0.6079448576297759,0.36835599680666486,0.743253430554708,0.9459870012282249,0.7449014564389129,0.3993745842313464,0.30209870571762487,0.6973890065470716,0.48579257761774863,0.8840385101057494,0.6643187089345037,0.794392577456482,0.5588717447897551,0.6456855883905612,0.7501097117486382,0.61771690687166,0.24792453549707683,0.9834385149319365,0.7138286137396819,0.4125785948427627,0.30758916967399397,BT474_none,cancer_cancer20220309_slip2_area4_long_acq_cancer20220309_slip2_area4_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_39
253,0,0.636053765992102,0.4036552570523082,0.57730927639419,0.7255035590167935,0.596145483338931,0.42195928099039215,0.5876516198843107,0.43097135438404033,0.5410899303723851,0.8037253219901839,0.5406080059676325,0.8166807014464821,0.39707838123486905,0.42777424008468146,0.5089583189951665,0.6700852125595133,0.4266637139010442,0.9481435631383106,0.5879934756977288,0.5479303332776125,0.5389586703277789,BT474_none,cancer_cancer20220309_slip2_area5_long_acq_cancer20220309_slip2_area5_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_7
254,3,0.7692230791492505,0.6594226924013555,0.7210519173963947,0.8293310423078883,0.5928959503048143,0.41955089173391913,0.5787907717262872,0.47763379027786856,0.41995264246055464,0.8276441892782033,0.5628750779509067,0.8078991957391496,0.46669864149524043,0.5333797692453313,0.48226857661028333,0.6852999086554905,0.45392999163754943,0.3147964637683749,0.8511975691707441,0.4865001840769103,0.5346110259861692,BT474_none,cancer_cancer20220309_slip2_area5_long_acq_cancer20220309_slip2_area5_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_16
255,1,0.7277059924008091,0.5562958698880289,0.6866019549351872,0.4194868407410952,0.4829699353722249,0.36389645936105175,0.750376017210324,0.580008405046232,0.7661511456906155,0.5857609090232848,0.49222198160569897,0.8055193340911622,0.16882501568099173,0.28219684154331726,0.3346081953657547,0.61771690687166,0.6803598485278304,0.3147964637683749,0.8511975691707441,0.5006720219209065,0.6538814732573437,BT474_none,cancer_cancer20220309_slip2_area5_long_acq_cancer20220309_slip2_area5_long_acq_blue_0.112_green_0.0673_LBT474_1_cell_21
